IntensityIn IntensityOut Luminance
4.136752136752136488e-01 7.098039215689999626e-01 1.973000000000000398e+02
4.197802197802197877e-01 7.137254901959999565e-01 1.998666666666666742e+02
4.251526251526251410e-01 7.176470588240000392e-01 2.028333333333333428e+02
4.315018315018315231e-01 7.215686274510000331e-01 2.056999999999999602e+02
4.376068376068376065e-01 7.254901960780000270e-01 2.083666666666666742e+02
4.434676434676434464e-01 7.294117647059999987e-01 2.115333333333333314e+02
4.500610500610500719e-01 7.333333333329999926e-01 2.143333333333333428e+02
4.561660561660561553e-01 7.372549019609999643e-01 2.173666666666666742e+02
4.625152625152625374e-01 7.411764705879999582e-01 2.203666666666666742e+02
4.688644688644688641e-01 7.450980392160000410e-01 2.232666666666666515e+02
4.749694749694749474e-01 7.490196078430000348e-01 2.262666666666666515e+02
4.813186813186813295e-01 7.529411764710000066e-01 2.292666666666666515e+02
4.879120879120878995e-01 7.568627450980000004e-01 2.325666666666666345e+02
4.947496947496947683e-01 7.607843137249999943e-01 2.355666666666666913e+02
5.010989010989010950e-01 7.647058823529999660e-01 2.385666666666666913e+02
5.076923076923076650e-01 7.686274509799999599e-01 2.416999999999999602e+02
5.142857142857142350e-01 7.725490196080000427e-01 2.446999999999999602e+02
5.206349206349206726e-01 7.764705882350000365e-01 2.481666666666666572e+02
5.279609279609279726e-01 7.803921568630000083e-01 2.512333333333333485e+02
5.345543345543345426e-01 7.843137254900000022e-01 2.544666666666666686e+02
5.413919413919413559e-01 7.882352941179999739e-01 2.578666666666666742e+02
5.487179487179487669e-01 7.921568627449999678e-01 2.609666666666666401e+02
5.553113553113553369e-01 7.960784313730000505e-01 2.643666666666666174e+02
5.623931623931623935e-01 8.000000000000000444e-01 2.676999999999999886e+02
5.694749694749694502e-01 8.039215686270000383e-01 2.710000000000000000e+02
5.765567765567765068e-01 8.078431372550000100e-01 2.743000000000000114e+02
5.836385836385836745e-01 8.117647058820000039e-01 2.782666666666666515e+02
5.919413919413919478e-01 8.156862745099999756e-01 2.814666666666666401e+02
5.987789987789987611e-01 8.196078431369999695e-01 2.846333333333333258e+02
6.056166056166055744e-01 8.235294117650000523e-01 2.881333333333333258e+02
6.129426129426129854e-01 8.274509803920000461e-01 2.919000000000000341e+02
6.210012210012210154e-01 8.313725490200000179e-01 2.951666666666666856e+02
6.280830280830280721e-01 8.352941176470000118e-01 2.985999999999999659e+02
6.354090354090353721e-01 8.392156862749999835e-01 3.023000000000000114e+02
6.432234432234432697e-01 8.431372549019999774e-01 3.064333333333333371e+02
6.520146520146520297e-01 8.470588235289999712e-01 3.097333333333333485e+02
6.590964590964590863e-01 8.509803921570000540e-01 3.139666666666666401e+02
6.678876678876678463e-01 8.549019607840000479e-01 3.170666666666666629e+02
6.744810744810745273e-01 8.588235294120000196e-01 3.203999999999999773e+02
